verbalcue_display_duration,target_display_duration,record_interval_duration,probe_display_duration,response_screen_duration,feedback_duration,recording_trigger,response_trigger,feedback_trigger,iti_trigger,option1_txt,option2_txt,mb_no,valid_color,invalid_color,verbal_cue_color,task_type_text,verbal_trigger,mb_type,task_repeat,target_repeat,cue_location,target_loc,non_target_loc,cue_loc_trigger,cue_orientation_invalid,cue_orientation_valid,match_nomatch,object_size,CorrAns,iti_jitter,loc_jitter,panic_allowed,memory_trigger,target_img,non_target_img,probe_display,context_c
1.25,0.5,0.9,1.6,0.9,0.3,50,51,52,53,Different,Same,3,Navy,Orange,Black,GREEN,2,No Change,6,4,right,"[2.5, 0]","[-2.5, 0]",5,180,0,No_Match,Small,left,0.4,1.2,False,34,experiment/stimuli/Small_Objects/button/1button9.png,experiment/stimuli/Medium_Objects/2coffeemaker7.png,experiment/stimuli/Small_Objects/button/1button6.png,#87ae74
1.25,0.5,0.9,1.6,0.9,0.3,50,51,52,53,Different,Same,3,Navy,Orange,Black,GREEN,2,No Change,7,5,left,"[-2.5, 0]","[2.5, 0]",6,0,180,No_Match,Small,left,0.433333333333333,1.11666666666667,False,45,experiment/stimuli/Small_Objects/button/1button9.png,experiment/stimuli/Medium_Objects/2radio10.png,experiment/stimuli/Small_Objects/button/1button10.png,#87ae74
1.25,0.5,0.9,1.6,0.9,0.3,50,51,52,53,Different,Same,3,Navy,Orange,Black,GREEN,2,No Change,8,6,right,"[2.5, 0]","[-2.5, 0]",5,180,0,Match,Small,right,0.3,0.966666666666667,False,36,experiment/stimuli/Small_Objects/button/1button9.png,experiment/stimuli/Medium_Objects/2saddle6.png,experiment/stimuli/Small_Objects/button/1button9.png,#87ae74
1.25,0.5,0.9,1.6,0.9,0.3,50,51,52,53,Different,Same,4,Navy,Orange,Black,GREEN,2,Change,9,1,left,"[-2.5, 0]","[2.5, 0]",6,0,180,Match,Small,right,0.666666666666667,0.950000000000001,False,41,experiment/stimuli/Small_Objects/cupcake/1cupcake1.png,experiment/stimuli/Medium_Objects/2sewingmachine1.png,experiment/stimuli/Small_Objects/cupcake/1cupcake1.png,#87ae74
1.25,0.5,0.9,1.6,0.9,0.3,50,51,52,53,Different,Same,4,Navy,Orange,Black,GREEN,2,Change,10,2,right,"[2.5, 0]","[-2.5, 0]",5,180,0,Match,Small,right,0.3,1.03333333333333,False,32,experiment/stimuli/Small_Objects/cupcake/1cupcake1.png,experiment/stimuli/Medium_Objects/2jack-o-lantern3.png,experiment/stimuli/Small_Objects/cupcake/1cupcake1.png,#87ae74
1.25,0.5,0.9,1.6,0.9,0.3,50,51,52,53,Different,Same,4,Navy,Orange,Black,GREEN,2,Change,11,3,left,"[-2.5, 0]","[2.5, 0]",6,0,180,Match,Small,right,0.65,1,False,43,experiment/stimuli/Small_Objects/cupcake/1cupcake1.png,experiment/stimuli/Medium_Objects/2lunchbox4.png,experiment/stimuli/Small_Objects/cupcake/1cupcake1.png,#87ae74
1.25,0.5,0.9,1.6,0.9,0.3,50,51,52,53,Different,Same,4,Navy,Orange,Black,GREEN,2,Change,12,4,left,"[-2.5, 0]","[2.5, 0]",6,0,180,Match,Small,right,0.516666666666667,0.883333333333334,False,44,experiment/stimuli/Small_Objects/cupcake/1cupcake1.png,experiment/stimuli/Medium_Objects/2pants7.png,experiment/stimuli/Small_Objects/cupcake/1cupcake1.png,#87ae74
1.25,0.5,0.9,1.6,0.9,0.3,50,51,52,53,Different,Same,4,Navy,Orange,Brown,RED,1,Change,1,5,left,"[-2.5, 0]","[2.5, 0]",6,0,180,Match,Small,right,0.533333333333333,0.966666666666667,False,25,experiment/stimuli/Small_Objects/cupcake/1cupcake1.png,experiment/stimuli/Medium_Objects/2kettle14.png,experiment/stimuli/Small_Objects/cupcake/1cupcake1.png,#a57f97
1.25,0.5,0.9,1.6,0.9,0.3,50,51,52,53,Different,Same,4,Navy,Orange,Black,RED,1,Change,2,6,left,"[-2.5, 0]","[2.5, 0]",6,0,180,No_Match,Small,left,0.6,1.15,False,46,experiment/stimuli/Small_Objects/cupcake/1cupcake1.png,experiment/stimuli/Medium_Objects/2lamp3.png,experiment/stimuli/Small_Objects/cupcake/1cupcake3.png,#a57f97
1.25,0.5,0.9,1.6,0.9,0.3,50,51,52,53,Different,Same,5,Navy,Orange,Black,RED,1,No Change,3,1,left,"[-2.5, 0]","[2.5, 0]",6,0,180,No_Match,Small,left,0.433333333333333,0.983333333333334,False,41,experiment/stimuli/Small_Objects/eraser/1eraser1.png,experiment/stimuli/Medium_Objects/226431205.thl.png,experiment/stimuli/Small_Objects/eraser/1eraser9.png,#a57f97
1.25,0.5,0.9,1.6,0.9,0.3,50,51,52,53,Different,Same,5,Navy,Orange,Black,RED,1,No Change,4,2,right,"[2.5, 0]","[-2.5, 0]",5,180,0,Match,Small,right,0.316666666666667,1.1,False,32,experiment/stimuli/Small_Objects/eraser/1eraser1.png,experiment/stimuli/Medium_Objects/2balloon2.png,experiment/stimuli/Small_Objects/eraser/1eraser1.png,#a57f97
1.25,0.5,0.9,1.6,0.9,0.3,50,51,52,53,Different,Same,5,Navy,Orange,Black,RED,1,No Change,5,3,left,"[-2.5, 0]","[2.5, 0]",6,0,180,No_Match,Small,left,0.583333333333333,1.15,False,43,experiment/stimuli/Small_Objects/eraser/1eraser1.png,experiment/stimuli/Medium_Objects/2jacket14.png,experiment/stimuli/Small_Objects/eraser/1eraser7.png,#a57f97
1.25,0.5,0.9,1.6,0.9,0.3,50,51,52,53,Different,Same,5,Navy,Orange,Black,RED,1,No Change,6,4,right,"[2.5, 0]","[-2.5, 0]",5,180,0,Match,Small,right,0.65,1.13333333333333,False,34,experiment/stimuli/Small_Objects/eraser/1eraser1.png,experiment/stimuli/Medium_Objects/2pizza7.png,experiment/stimuli/Small_Objects/eraser/1eraser1.png,#a57f97
1.25,0.5,0.9,1.6,0.9,0.3,50,51,52,53,Different,Same,5,Navy,Orange,Black,RED,1,No Change,7,5,right,"[2.5, 0]","[-2.5, 0]",5,180,0,Match,Small,right,0.466666666666667,1.03333333333333,False,35,experiment/stimuli/Small_Objects/eraser/1eraser1.png,experiment/stimuli/Medium_Objects/2nunchaku17.png,experiment/stimuli/Small_Objects/eraser/1eraser1.png,#a57f97
1.25,0.5,0.9,1.6,0.9,0.3,50,51,52,53,Different,Same,5,Navy,Orange,Black,RED,1,No Change,8,6,left,"[-2.5, 0]","[2.5, 0]",6,0,180,Match,Small,right,0.366666666666667,1.01666666666667,True,46,experiment/stimuli/Small_Objects/eraser/1eraser1.png,experiment/stimuli/Medium_Objects/2nunchaku13.png,experiment/stimuli/Small_Objects/eraser/1eraser1.png,#a57f97
1.25,0.5,0.9,1.6,0.9,0.3,50,51,52,53,Different,Same,6,Navy,Orange,Brown,GREEN,2,No Change,1,1,right,"[2.5, 0]","[-2.5, 0]",5,180,0,Match,Big,right,0.633333333333333,1.18333333333333,False,11,experiment/stimuli/Big_Objects/gorilla/3gorilla6.png,experiment/stimuli/Medium_Objects/2plate2.png,experiment/stimuli/Big_Objects/gorilla/3gorilla6.png,#87ae74
1.25,0.5,0.9,1.6,0.9,0.3,50,51,52,53,Different,Same,6,Navy,Orange,Black,GREEN,2,No Change,2,2,right,"[2.5, 0]","[-2.5, 0]",5,180,0,Match,Big,right,0.7,1,False,32,experiment/stimuli/Big_Objects/gorilla/3gorilla6.png,experiment/stimuli/Medium_Objects/2watergun11.png,experiment/stimuli/Big_Objects/gorilla/3gorilla6.png,#87ae74
1.25,0.5,0.9,1.6,0.9,0.3,50,51,52,53,Different,Same,6,Navy,Orange,Black,GREEN,2,No Change,3,3,right,"[2.5, 0]","[-2.5, 0]",5,180,0,Match,Big,right,0.516666666666667,0.9,False,33,experiment/stimuli/Big_Objects/gorilla/3gorilla6.png,experiment/stimuli/Medium_Objects/2printer2.png,experiment/stimuli/Big_Objects/gorilla/3gorilla6.png,#87ae74
1.25,0.5,0.9,1.6,0.9,0.3,50,51,52,53,Different,Same,6,Navy,Orange,Black,GREEN,2,No Change,4,4,right,"[2.5, 0]","[-2.5, 0]",5,180,0,Match,Big,right,0.65,1.08333333333333,False,34,experiment/stimuli/Big_Objects/gorilla/3gorilla6.png,experiment/stimuli/Medium_Objects/2sword5.png,experiment/stimuli/Big_Objects/gorilla/3gorilla6.png,#87ae74
1.25,0.5,0.9,1.6,0.9,0.3,50,51,52,53,Different,Same,6,Navy,Orange,Black,GREEN,2,No Change,5,5,right,"[2.5, 0]","[-2.5, 0]",5,180,0,Match,Big,right,0.566666666666667,1.03333333333333,False,35,experiment/stimuli/Big_Objects/gorilla/3gorilla6.png,experiment/stimuli/Medium_Objects/2stool15.png,experiment/stimuli/Big_Objects/gorilla/3gorilla6.png,#87ae74
1.25,0.5,0.9,1.6,0.9,0.3,50,51,52,53,Different,Same,6,Navy,Orange,Black,GREEN,2,No Change,6,6,right,"[2.5, 0]","[-2.5, 0]",5,180,0,No_Match,Big,left,0.666666666666667,0.983333333333334,True,36,experiment/stimuli/Big_Objects/gorilla/3gorilla6.png,experiment/stimuli/Medium_Objects/2watergun14.png,experiment/stimuli/Big_Objects/gorilla/3gorilla9.png,#87ae74
1.25,0.5,0.9,1.6,0.9,0.3,50,51,52,53,Different,Same,7,Navy,Orange,Brown,RED,1,No Change,1,1,left,"[-2.5, 0]","[2.5, 0]",6,0,180,Match,Big,right,0.6,0.883333333333334,False,21,experiment/stimuli/Big_Objects/deer/3deer8.png,experiment/stimuli/Medium_Objects/2headband7.png,experiment/stimuli/Big_Objects/deer/3deer8.png,#a57f97
1.25,0.5,0.9,1.6,0.9,0.3,50,51,52,53,Different,Same,7,Navy,Orange,Black,RED,1,No Change,2,2,left,"[-2.5, 0]","[2.5, 0]",6,0,180,No_Match,Big,left,0.466666666666667,1.08333333333333,False,42,experiment/stimuli/Big_Objects/deer/3deer8.png,experiment/stimuli/Medium_Objects/2trumpet9.png,experiment/stimuli/Big_Objects/deer/3deer5.png,#a57f97
1.25,0.5,0.9,1.6,0.9,0.3,50,51,52,53,Different,Same,7,Navy,Orange,Black,RED,1,No Change,3,3,right,"[2.5, 0]","[-2.5, 0]",5,180,0,No_Match,Big,left,0.316666666666667,1.03333333333333,False,33,experiment/stimuli/Big_Objects/deer/3deer8.png,experiment/stimuli/Medium_Objects/2sewingmachine7.png,experiment/stimuli/Big_Objects/deer/3deer1.png,#a57f97
1.25,0.5,0.9,1.6,0.9,0.3,50,51,52,53,Different,Same,7,Navy,Orange,Black,RED,1,No Change,4,4,left,"[-2.5, 0]","[2.5, 0]",6,0,180,Match,Big,right,0.316666666666667,1.06666666666667,False,44,experiment/stimuli/Big_Objects/deer/3deer8.png,experiment/stimuli/Medium_Objects/2strainer7.png,experiment/stimuli/Big_Objects/deer/3deer8.png,#a57f97
1.25,0.5,0.9,1.6,0.9,0.3,50,51,52,53,Different,Same,7,Navy,Orange,Black,RED,1,No Change,5,5,left,"[-2.5, 0]","[2.5, 0]",6,0,180,Match,Big,right,0.383333333333333,0.883333333333334,False,45,experiment/stimuli/Big_Objects/deer/3deer8.png,experiment/stimuli/Medium_Objects/2bucket1.png,experiment/stimuli/Big_Objects/deer/3deer8.png,#a57f97
1.25,0.5,0.9,1.6,0.9,0.3,50,51,52,53,Different,Same,7,Navy,Orange,Black,RED,1,No Change,6,6,right,"[2.5, 0]","[-2.5, 0]",5,180,0,No_Match,Big,left,0.483333333333333,1,True,36,experiment/stimuli/Big_Objects/deer/3deer8.png,experiment/stimuli/Medium_Objects/2microscope11.png,experiment/stimuli/Big_Objects/deer/3deer7.png,#a57f97
1.25,0.5,0.9,1.6,0.9,0.3,50,51,52,53,Different,Same,8,Navy,Orange,Brown,GREEN,2,Change,1,1,left,"[-2.5, 0]","[2.5, 0]",6,0,180,Match,Small,right,0.4,0.9,False,21,experiment/stimuli/Small_Objects/bumpercar/3bumpercar2.png,experiment/stimuli/Medium_Objects/2radio3.png,experiment/stimuli/Small_Objects/bumpercar/3bumpercar2.png,#87ae74
1.25,0.5,0.9,1.6,0.9,0.3,50,51,52,53,Different,Same,8,Navy,Orange,Black,GREEN,2,Change,2,2,right,"[2.5, 0]","[-2.5, 0]",5,180,0,No_Match,Small,left,0.6,0.866666666666667,False,32,experiment/stimuli/Small_Objects/bumpercar/3bumpercar2.png,experiment/stimuli/Medium_Objects/2fishbowl2.png,experiment/stimuli/Small_Objects/bumpercar/3bumpercar9.png,#87ae74
1.25,0.5,0.9,1.6,0.9,0.3,50,51,52,53,Different,Same,8,Navy,Orange,Black,GREEN,2,Change,3,3,right,"[2.5, 0]","[-2.5, 0]",5,180,0,No_Match,Small,left,0.383333333333333,0.883333333333334,False,33,experiment/stimuli/Small_Objects/bumpercar/3bumpercar2.png,experiment/stimuli/Medium_Objects/2lamp13.png,experiment/stimuli/Small_Objects/bumpercar/3bumpercar6.png,#87ae74
1.25,0.5,0.9,1.6,0.9,0.3,50,51,52,53,Different,Same,8,Navy,Orange,Black,GREEN,2,Change,4,4,right,"[2.5, 0]","[-2.5, 0]",5,180,0,No_Match,Small,left,0.516666666666667,0.950000000000001,False,34,experiment/stimuli/Small_Objects/bumpercar/3bumpercar2.png,experiment/stimuli/Medium_Objects/2bongo7.png,experiment/stimuli/Small_Objects/bumpercar/3bumpercar7.png,#87ae74
1.25,0.5,0.9,1.6,0.9,0.3,50,51,52,53,Different,Same,8,Navy,Orange,Brown,RED,1,Change,1,5,right,"[2.5, 0]","[-2.5, 0]",5,180,0,Match,Small,right,0.5,0.933333333333334,False,15,experiment/stimuli/Small_Objects/bumpercar/3bumpercar2.png,experiment/stimuli/Medium_Objects/2printer11.png,experiment/stimuli/Small_Objects/bumpercar/3bumpercar2.png,#a57f97
1.25,0.5,0.9,1.6,0.9,0.3,50,51,52,53,Different,Same,8,Navy,Orange,Black,RED,1,Change,2,6,right,"[2.5, 0]","[-2.5, 0]",5,180,0,No_Match,Small,left,0.6,0.866666666666667,True,36,experiment/stimuli/Small_Objects/bumpercar/3bumpercar2.png,experiment/stimuli/Medium_Objects/2router12.png,experiment/stimuli/Small_Objects/bumpercar/3bumpercar3.png,#a57f97
1.25,0.5,0.9,1.6,0.9,0.3,50,51,52,53,Different,Same,9,Navy,Orange,Brown,GREEN,2,Change,1,1,left,"[-2.5, 0]","[2.5, 0]",6,0,180,Match,Big,right,0.5,0.983333333333334,False,21,experiment/stimuli/Big_Objects/orangutane/3orangutane9.png,experiment/stimuli/Medium_Objects/2ball11.png,experiment/stimuli/Big_Objects/orangutane/3orangutane9.png,#87ae74
1.25,0.5,0.9,1.6,0.9,0.3,50,51,52,53,Different,Same,9,Navy,Orange,Black,GREEN,2,Change,2,2,left,"[-2.5, 0]","[2.5, 0]",6,0,180,No_Match,Big,left,0.333333333333333,0.866666666666667,False,42,experiment/stimuli/Big_Objects/orangutane/3orangutane9.png,experiment/stimuli/Medium_Objects/2printer1.png,experiment/stimuli/Big_Objects/orangutane/3orangutane5.png,#87ae74
1.25,0.5,0.9,1.6,0.9,0.3,50,51,52,53,Different,Same,9,Navy,Orange,Black,GREEN,2,Change,3,3,left,"[-2.5, 0]","[2.5, 0]",6,0,180,Match,Big,right,0.6,1.1,False,43,experiment/stimuli/Big_Objects/orangutane/3orangutane9.png,experiment/stimuli/Medium_Objects/2bearteddy14.png,experiment/stimuli/Big_Objects/orangutane/3orangutane9.png,#87ae74
1.25,0.5,0.9,1.6,0.9,0.3,50,51,52,53,Different,Same,9,Navy,Orange,Black,GREEN,2,Change,4,4,right,"[2.5, 0]","[-2.5, 0]",5,180,0,Match,Big,right,0.416666666666667,1.05,False,34,experiment/stimuli/Big_Objects/orangutane/3orangutane9.png,experiment/stimuli/Medium_Objects/2lamp15.png,experiment/stimuli/Big_Objects/orangutane/3orangutane9.png,#87ae74
1.25,0.5,0.9,1.6,0.9,0.3,50,51,52,53,Different,Same,9,Navy,Orange,Brown,RED,1,Change,1,5,left,"[-2.5, 0]","[2.5, 0]",6,0,180,Match,Big,right,0.316666666666667,1.16666666666667,False,25,experiment/stimuli/Big_Objects/orangutane/3orangutane9.png,experiment/stimuli/Medium_Objects/2microscope11.png,experiment/stimuli/Big_Objects/orangutane/3orangutane9.png,#a57f97
1.25,0.5,0.9,1.6,0.9,0.3,50,51,52,53,Different,Same,9,Navy,Orange,Black,RED,1,Change,2,6,right,"[2.5, 0]","[-2.5, 0]",5,180,0,Match,Big,right,0.466666666666667,0.883333333333334,False,36,experiment/stimuli/Big_Objects/orangutane/3orangutane9.png,experiment/stimuli/Medium_Objects/2microwave6.png,experiment/stimuli/Big_Objects/orangutane/3orangutane9.png,#a57f97
1.25,0.5,0.9,1.6,0.9,0.3,50,51,52,53,Different,Same,10,Navy,Orange,Black,RED,1,Change,3,1,right,"[2.5, 0]","[-2.5, 0]",5,180,0,No_Match,Big,left,0.7,0.816666666666667,False,31,experiment/stimuli/Big_Objects/mice/3mice1.png,experiment/stimuli/Medium_Objects/2beermug12.png,experiment/stimuli/Big_Objects/mice/3mice11.png,#a57f97
1.25,0.5,0.9,1.6,0.9,0.3,50,51,52,53,Different,Same,10,Navy,Orange,Black,RED,1,Change,4,2,right,"[2.5, 0]","[-2.5, 0]",5,180,0,No_Match,Big,left,0.65,0.866666666666667,False,32,experiment/stimuli/Big_Objects/mice/3mice1.png,experiment/stimuli/Medium_Objects/2pizza11.png,experiment/stimuli/Big_Objects/mice/3mice6.png,#a57f97
1.25,0.5,0.9,1.6,0.9,0.3,50,51,52,53,Different,Same,10,Navy,Orange,Black,RED,1,Change,5,3,left,"[-2.5, 0]","[2.5, 0]",6,0,180,No_Match,Big,left,0.5,0.85,False,43,experiment/stimuli/Big_Objects/mice/3mice1.png,experiment/stimuli/Medium_Objects/2turtle7.png,experiment/stimuli/Big_Objects/mice/3mice10.png,#a57f97
1.25,0.5,0.9,1.6,0.9,0.3,50,51,52,53,Different,Same,10,Navy,Orange,Black,RED,1,Change,6,4,left,"[-2.5, 0]","[2.5, 0]",6,0,180,No_Match,Big,left,0.3,0.8,False,44,experiment/stimuli/Big_Objects/mice/3mice1.png,experiment/stimuli/Medium_Objects/2Agassmokemas3.png,experiment/stimuli/Big_Objects/mice/3mice2.png,#a57f97
1.25,0.5,0.9,1.6,0.9,0.3,50,51,52,53,Different,Same,10,Navy,Orange,Brown,GREEN,2,Change,1,5,left,"[-2.5, 0]","[2.5, 0]",6,0,180,Match,Big,right,0.683333333333333,1.16666666666667,False,25,experiment/stimuli/Big_Objects/mice/3mice1.png,experiment/stimuli/Medium_Objects/2google6.png,experiment/stimuli/Big_Objects/mice/3mice1.png,#87ae74
1.25,0.5,0.9,1.6,0.9,0.3,50,51,52,53,Different,Same,10,Navy,Orange,Black,GREEN,2,Change,2,6,right,"[2.5, 0]","[-2.5, 0]",5,180,0,Match,Big,right,0.383333333333333,1.06666666666667,True,36,experiment/stimuli/Big_Objects/mice/3mice1.png,experiment/stimuli/Medium_Objects/2wig15.png,experiment/stimuli/Big_Objects/mice/3mice1.png,#87ae74
1.25,0.5,0.9,1.6,0.9,0.3,50,51,52,53,Different,Same,11,Navy,Orange,Brown,RED,1,No Change,1,1,left,"[-2.5, 0]","[2.5, 0]",6,0,180,No_Match,Big,left,0.35,0.933333333333334,False,21,experiment/stimuli/Big_Objects/sloth/3sloth3.png,experiment/stimuli/Medium_Objects/2basket8.png,experiment/stimuli/Big_Objects/sloth/3sloth1.png,#a57f97
1.25,0.5,0.9,1.6,0.9,0.3,50,51,52,53,Different,Same,11,Navy,Orange,Black,RED,1,No Change,2,2,left,"[-2.5, 0]","[2.5, 0]",6,0,180,No_Match,Big,left,0.383333333333333,0.950000000000001,False,42,experiment/stimuli/Big_Objects/sloth/3sloth3.png,experiment/stimuli/Medium_Objects/2tong11.png,experiment/stimuli/Big_Objects/sloth/3sloth10.png,#a57f97
1.25,0.5,0.9,1.6,0.9,0.3,50,51,52,53,Different,Same,11,Navy,Orange,Black,RED,1,No Change,3,3,right,"[2.5, 0]","[-2.5, 0]",5,180,0,Match,Big,right,0.45,0.916666666666667,False,33,experiment/stimuli/Big_Objects/sloth/3sloth3.png,experiment/stimuli/Medium_Objects/2toyrabbit7.png,experiment/stimuli/Big_Objects/sloth/3sloth3.png,#a57f97
1.25,0.5,0.9,1.6,0.9,0.3,50,51,52,53,Different,Same,11,Navy,Orange,Black,RED,1,No Change,4,4,right,"[2.5, 0]","[-2.5, 0]",5,180,0,No_Match,Big,left,0.483333333333333,1.15,False,34,experiment/stimuli/Big_Objects/sloth/3sloth3.png,experiment/stimuli/Medium_Objects/2toothpaste10.png,experiment/stimuli/Big_Objects/sloth/3sloth8.png,#a57f97
1.25,0.5,0.9,1.6,0.9,0.3,50,51,52,53,Different,Same,11,Navy,Orange,Black,RED,1,No Change,5,5,right,"[2.5, 0]","[-2.5, 0]",5,180,0,Match,Big,right,0.45,0.933333333333334,False,35,experiment/stimuli/Big_Objects/sloth/3sloth3.png,experiment/stimuli/Medium_Objects/2lantern11.png,experiment/stimuli/Big_Objects/sloth/3sloth3.png,#a57f97
