verbalcue_display_duration,target_display_duration,record_interval_duration,probe_display_duration,response_screen_duration,feedback_duration,recording_trigger,response_trigger,feedback_trigger,iti_trigger,option1_txt,option2_txt,mb_no,valid_color,invalid_color,verbal_cue_color,task_type_text,verbal_trigger,mb_type,task_repeat,target_repeat,cue_location,target_loc,non_target_loc,cue_loc_trigger,cue_orientation_invalid,cue_orientation_valid,match_nomatch,object_size,CorrAns,iti_jitter,loc_jitter,panic_allowed,memory_trigger,target_img,non_target_img,probe_display,context_c
1.25,0.5,0.9,1.6,0.9,0.3,50,51,52,53,Different,Same,2,Navy,Orange,Brown,RED,1,Change,1,5,right,"[2.5, 0]","[-2.5, 0]",5,180,0,Match,Big,right,0.383333333333333,1.2,False,15,experiment/stimuli/Big_Objects/rabbit/3rabbit3.png,experiment/stimuli/Medium_Objects/2keyboard3.png,experiment/stimuli/Big_Objects/rabbit/3rabbit3.png,#a57f97
1.25,0.5,0.9,1.6,0.9,0.3,50,51,52,53,Different,Same,2,Navy,Orange,Black,RED,1,Change,2,6,left,"[-2.5, 0]","[2.5, 0]",6,0,180,Match,Big,right,0.516666666666667,0.950000000000001,True,46,experiment/stimuli/Big_Objects/rabbit/3rabbit3.png,experiment/stimuli/Medium_Objects/2nunchaku10.png,experiment/stimuli/Big_Objects/rabbit/3rabbit3.png,#a57f97
1.25,0.5,0.9,1.6,0.9,0.3,50,51,52,53,Different,Same,3,Navy,Orange,Brown,GREEN,2,Change,1,1,right,"[2.5, 0]","[-2.5, 0]",5,180,0,Match,Small,right,0.516666666666667,1.1,False,11,experiment/stimuli/Small_Objects/nailpolish/1nailpolish9.png,experiment/stimuli/Medium_Objects/2robot14.png,experiment/stimuli/Small_Objects/nailpolish/1nailpolish9.png,#87ae74
1.25,0.5,0.9,1.6,0.9,0.3,50,51,52,53,Different,Same,3,Navy,Orange,Black,GREEN,2,Change,2,2,right,"[2.5, 0]","[-2.5, 0]",5,180,0,Match,Small,right,0.7,1.08333333333333,False,32,experiment/stimuli/Small_Objects/nailpolish/1nailpolish9.png,experiment/stimuli/Medium_Objects/2trophy11.png,experiment/stimuli/Small_Objects/nailpolish/1nailpolish9.png,#87ae74
1.25,0.5,0.9,1.6,0.9,0.3,50,51,52,53,Different,Same,3,Navy,Orange,Black,GREEN,2,Change,3,3,right,"[2.5, 0]","[-2.5, 0]",5,180,0,Match,Small,right,0.483333333333333,1.1,False,33,experiment/stimuli/Small_Objects/nailpolish/1nailpolish9.png,experiment/stimuli/Medium_Objects/2tennisracquet12.png,experiment/stimuli/Small_Objects/nailpolish/1nailpolish9.png,#87ae74
1.25,0.5,0.9,1.6,0.9,0.3,50,51,52,53,Different,Same,3,Navy,Orange,Black,GREEN,2,Change,4,4,right,"[2.5, 0]","[-2.5, 0]",5,180,0,No_Match,Small,left,0.55,0.933333333333334,False,34,experiment/stimuli/Small_Objects/nailpolish/1nailpolish9.png,experiment/stimuli/Medium_Objects/2axe5.png,experiment/stimuli/Small_Objects/nailpolish/1nailpolish8.png,#87ae74
1.25,0.5,0.9,1.6,0.9,0.3,50,51,52,53,Different,Same,3,Navy,Orange,Brown,RED,1,Change,1,5,right,"[2.5, 0]","[-2.5, 0]",5,180,0,Match,Small,right,0.5,1.01666666666667,False,15,experiment/stimuli/Small_Objects/nailpolish/1nailpolish9.png,experiment/stimuli/Medium_Objects/2radio14.png,experiment/stimuli/Small_Objects/nailpolish/1nailpolish9.png,#a57f97
1.25,0.5,0.9,1.6,0.9,0.3,50,51,52,53,Different,Same,3,Navy,Orange,Black,RED,1,Change,2,6,right,"[2.5, 0]","[-2.5, 0]",5,180,0,Match,Small,right,0.633333333333333,1.11666666666667,True,36,experiment/stimuli/Small_Objects/nailpolish/1nailpolish9.png,experiment/stimuli/Medium_Objects/2hammer3.png,experiment/stimuli/Small_Objects/nailpolish/1nailpolish9.png,#a57f97
1.25,0.5,0.9,1.6,0.9,0.3,50,51,52,53,Different,Same,4,Navy,Orange,Brown,GREEN,2,Change,1,1,left,"[-2.5, 0]","[2.5, 0]",6,0,180,No_Match,Big,left,0.333333333333333,0.983333333333334,False,21,experiment/stimuli/Big_Objects/turkey/3turkey8.png,experiment/stimuli/Medium_Objects/2reportfile1.png,experiment/stimuli/Big_Objects/turkey/3turkey4.png,#87ae74
1.25,0.5,0.9,1.6,0.9,0.3,50,51,52,53,Different,Same,4,Navy,Orange,Black,GREEN,2,Change,2,2,right,"[2.5, 0]","[-2.5, 0]",5,180,0,No_Match,Big,left,0.45,1.08333333333333,False,32,experiment/stimuli/Big_Objects/turkey/3turkey8.png,experiment/stimuli/Medium_Objects/2pizza15.png,experiment/stimuli/Big_Objects/turkey/3turkey10.png,#87ae74
1.25,0.5,0.9,1.6,0.9,0.3,50,51,52,53,Different,Same,4,Navy,Orange,Black,GREEN,2,Change,3,3,left,"[-2.5, 0]","[2.5, 0]",6,0,180,No_Match,Big,left,0.633333333333333,0.833333333333333,False,43,experiment/stimuli/Big_Objects/turkey/3turkey8.png,experiment/stimuli/Medium_Objects/2keyboard7.png,experiment/stimuli/Big_Objects/turkey/3turkey12.png,#87ae74
1.25,0.5,0.9,1.6,0.9,0.3,50,51,52,53,Different,Same,4,Navy,Orange,Black,GREEN,2,Change,4,4,left,"[-2.5, 0]","[2.5, 0]",6,0,180,Match,Big,right,0.683333333333333,0.9,False,44,experiment/stimuli/Big_Objects/turkey/3turkey8.png,experiment/stimuli/Medium_Objects/2barbiedoll13.png,experiment/stimuli/Big_Objects/turkey/3turkey8.png,#87ae74
1.25,0.5,0.9,1.6,0.9,0.3,50,51,52,53,Different,Same,4,Navy,Orange,Brown,RED,1,Change,1,5,left,"[-2.5, 0]","[2.5, 0]",6,0,180,Match,Big,right,0.666666666666667,0.85,False,25,experiment/stimuli/Big_Objects/turkey/3turkey8.png,experiment/stimuli/Medium_Objects/2hat9.png,experiment/stimuli/Big_Objects/turkey/3turkey8.png,#a57f97
1.25,0.5,0.9,1.6,0.9,0.3,50,51,52,53,Different,Same,4,Navy,Orange,Black,RED,1,Change,2,6,right,"[2.5, 0]","[-2.5, 0]",5,180,0,Match,Big,right,0.65,1.08333333333333,True,36,experiment/stimuli/Big_Objects/turkey/3turkey8.png,experiment/stimuli/Medium_Objects/2binocular9.png,experiment/stimuli/Big_Objects/turkey/3turkey8.png,#a57f97
1.25,0.5,0.9,1.6,0.9,0.3,50,51,52,53,Different,Same,5,Navy,Orange,Brown,GREEN,2,Change,1,1,right,"[2.5, 0]","[-2.5, 0]",5,180,0,No_Match,Big,left,0.466666666666667,1.16666666666667,False,11,experiment/stimuli/Big_Objects/crab/3crab5.png,experiment/stimuli/Medium_Objects/2nunchaku12.png,experiment/stimuli/Big_Objects/crab/3crab4.png,#87ae74
1.25,0.5,0.9,1.6,0.9,0.3,50,51,52,53,Different,Same,5,Navy,Orange,Black,GREEN,2,Change,2,2,left,"[-2.5, 0]","[2.5, 0]",6,0,180,No_Match,Big,left,0.55,0.916666666666667,False,42,experiment/stimuli/Big_Objects/crab/3crab5.png,experiment/stimuli/Medium_Objects/2flag15.png,experiment/stimuli/Big_Objects/crab/3crab9.png,#87ae74
1.25,0.5,0.9,1.6,0.9,0.3,50,51,52,53,Different,Same,5,Navy,Orange,Black,GREEN,2,Change,3,3,left,"[-2.5, 0]","[2.5, 0]",6,0,180,No_Match,Big,left,0.316666666666667,0.916666666666667,False,43,experiment/stimuli/Big_Objects/crab/3crab5.png,experiment/stimuli/Medium_Objects/2flag1.png,experiment/stimuli/Big_Objects/crab/3crab10.png,#87ae74
1.25,0.5,0.9,1.6,0.9,0.3,50,51,52,53,Different,Same,5,Navy,Orange,Black,GREEN,2,Change,4,4,right,"[2.5, 0]","[-2.5, 0]",5,180,0,No_Match,Big,left,0.633333333333333,1.15,False,34,experiment/stimuli/Big_Objects/crab/3crab5.png,experiment/stimuli/Medium_Objects/2skate15.png,experiment/stimuli/Big_Objects/crab/3crab9.png,#87ae74
1.25,0.5,0.9,1.6,0.9,0.3,50,51,52,53,Different,Same,5,Navy,Orange,Brown,RED,1,Change,1,5,right,"[2.5, 0]","[-2.5, 0]",5,180,0,No_Match,Big,left,0.483333333333333,0.866666666666667,False,15,experiment/stimuli/Big_Objects/crab/3crab5.png,experiment/stimuli/Medium_Objects/2frisbee16.png,experiment/stimuli/Big_Objects/crab/3crab3.png,#a57f97
1.25,0.5,0.9,1.6,0.9,0.3,50,51,52,53,Different,Same,5,Navy,Orange,Black,RED,1,Change,2,6,left,"[-2.5, 0]","[2.5, 0]",6,0,180,No_Match,Big,left,0.466666666666667,0.950000000000001,False,46,experiment/stimuli/Big_Objects/crab/3crab5.png,experiment/stimuli/Medium_Objects/2hanger10.png,experiment/stimuli/Big_Objects/crab/3crab7.png,#a57f97
1.25,0.5,0.9,1.6,0.9,0.3,50,51,52,53,Different,Same,6,Navy,Orange,Black,RED,1,Change,3,1,right,"[2.5, 0]","[-2.5, 0]",5,180,0,Match,Small,right,0.366666666666667,0.950000000000001,False,31,experiment/stimuli/Small_Objects/pen/1pen1.png,experiment/stimuli/Medium_Objects/2plate3.png,experiment/stimuli/Small_Objects/pen/1pen1.png,#a57f97
1.25,0.5,0.9,1.6,0.9,0.3,50,51,52,53,Different,Same,6,Navy,Orange,Black,RED,1,Change,4,2,left,"[-2.5, 0]","[2.5, 0]",6,0,180,No_Match,Small,left,0.5,1.1,False,42,experiment/stimuli/Small_Objects/pen/1pen1.png,experiment/stimuli/Medium_Objects/2strainer5.png,experiment/stimuli/Small_Objects/pen/1pen11.png,#a57f97
1.25,0.5,0.9,1.6,0.9,0.3,50,51,52,53,Different,Same,6,Navy,Orange,Black,RED,1,Change,5,3,right,"[2.5, 0]","[-2.5, 0]",5,180,0,Match,Small,right,0.683333333333333,1.05,False,33,experiment/stimuli/Small_Objects/pen/1pen1.png,experiment/stimuli/Medium_Objects/2candle12(1).png,experiment/stimuli/Small_Objects/pen/1pen1.png,#a57f97
1.25,0.5,0.9,1.6,0.9,0.3,50,51,52,53,Different,Same,6,Navy,Orange,Black,RED,1,Change,6,4,right,"[2.5, 0]","[-2.5, 0]",5,180,0,No_Match,Small,left,0.616666666666667,1.03333333333333,False,34,experiment/stimuli/Small_Objects/pen/1pen1.png,experiment/stimuli/Medium_Objects/2robot8.png,experiment/stimuli/Small_Objects/pen/1pen3.png,#a57f97
1.25,0.5,0.9,1.6,0.9,0.3,50,51,52,53,Different,Same,6,Navy,Orange,Brown,GREEN,2,Change,1,5,right,"[2.5, 0]","[-2.5, 0]",5,180,0,No_Match,Small,left,0.433333333333333,0.983333333333334,False,15,experiment/stimuli/Small_Objects/pen/1pen1.png,experiment/stimuli/Medium_Objects/2printer11.png,experiment/stimuli/Small_Objects/pen/1pen9.png,#87ae74
1.25,0.5,0.9,1.6,0.9,0.3,50,51,52,53,Different,Same,6,Navy,Orange,Black,GREEN,2,Change,2,6,left,"[-2.5, 0]","[2.5, 0]",6,0,180,No_Match,Small,left,0.4,0.866666666666667,True,46,experiment/stimuli/Small_Objects/pen/1pen1.png,experiment/stimuli/Medium_Objects/2printer2.png,experiment/stimuli/Small_Objects/pen/1pen7.png,#87ae74
1.25,0.5,0.9,1.6,0.9,0.3,50,51,52,53,Different,Same,7,Navy,Orange,Brown,RED,1,Change,1,1,right,"[2.5, 0]","[-2.5, 0]",5,180,0,Match,Small,right,0.616666666666667,1.01666666666667,False,11,experiment/stimuli/Small_Objects/barrel/3barrel5.png,experiment/stimuli/Medium_Objects/2cookpot15.png,experiment/stimuli/Small_Objects/barrel/3barrel5.png,#a57f97
1.25,0.5,0.9,1.6,0.9,0.3,50,51,52,53,Different,Same,7,Navy,Orange,Black,RED,1,Change,2,2,right,"[2.5, 0]","[-2.5, 0]",5,180,0,Match,Small,right,0.616666666666667,1.06666666666667,False,32,experiment/stimuli/Small_Objects/barrel/3barrel5.png,experiment/stimuli/Medium_Objects/2rollerskate17.png,experiment/stimuli/Small_Objects/barrel/3barrel5.png,#a57f97
1.25,0.5,0.9,1.6,0.9,0.3,50,51,52,53,Different,Same,7,Navy,Orange,Black,RED,1,Change,3,3,right,"[2.5, 0]","[-2.5, 0]",5,180,0,Match,Small,right,0.366666666666667,0.883333333333334,False,33,experiment/stimuli/Small_Objects/barrel/3barrel5.png,experiment/stimuli/Medium_Objects/2tennisracquet13.png,experiment/stimuli/Small_Objects/barrel/3barrel5.png,#a57f97
1.25,0.5,0.9,1.6,0.9,0.3,50,51,52,53,Different,Same,7,Navy,Orange,Black,RED,1,Change,4,4,right,"[2.5, 0]","[-2.5, 0]",5,180,0,Match,Small,right,0.533333333333333,1.13333333333333,False,34,experiment/stimuli/Small_Objects/barrel/3barrel5.png,experiment/stimuli/Medium_Objects/2crown5.png,experiment/stimuli/Small_Objects/barrel/3barrel5.png,#a57f97
1.25,0.5,0.9,1.6,0.9,0.3,50,51,52,53,Different,Same,7,Navy,Orange,Brown,GREEN,2,Change,1,5,right,"[2.5, 0]","[-2.5, 0]",5,180,0,Match,Small,right,0.55,1.08333333333333,False,15,experiment/stimuli/Small_Objects/barrel/3barrel5.png,experiment/stimuli/Medium_Objects/2accordian1.png,experiment/stimuli/Small_Objects/barrel/3barrel5.png,#87ae74
1.25,0.5,0.9,1.6,0.9,0.3,50,51,52,53,Different,Same,7,Navy,Orange,Black,GREEN,2,Change,2,6,right,"[2.5, 0]","[-2.5, 0]",5,180,0,Match,Small,right,0.3,0.966666666666667,True,36,experiment/stimuli/Small_Objects/barrel/3barrel5.png,experiment/stimuli/Medium_Objects/2helmet12.png,experiment/stimuli/Small_Objects/barrel/3barrel5.png,#87ae74
1.25,0.5,0.9,1.6,0.9,0.3,50,51,52,53,Different,Same,8,Navy,Orange,Brown,RED,1,Change,1,1,left,"[-2.5, 0]","[2.5, 0]",6,0,180,Match,Small,right,0.566666666666667,1.13333333333333,False,21,experiment/stimuli/Small_Objects/tape/1tape2.png,experiment/stimuli/Medium_Objects/2ringbinder4.png,experiment/stimuli/Small_Objects/tape/1tape2.png,#a57f97
1.25,0.5,0.9,1.6,0.9,0.3,50,51,52,53,Different,Same,8,Navy,Orange,Black,RED,1,Change,2,2,left,"[-2.5, 0]","[2.5, 0]",6,0,180,No_Match,Small,left,0.683333333333333,1,False,42,experiment/stimuli/Small_Objects/tape/1tape2.png,experiment/stimuli/Medium_Objects/2lantern6(1).png,experiment/stimuli/Small_Objects/tape/1tape9.png,#a57f97
1.25,0.5,0.9,1.6,0.9,0.3,50,51,52,53,Different,Same,8,Navy,Orange,Black,RED,1,Change,3,3,right,"[2.5, 0]","[-2.5, 0]",5,180,0,No_Match,Small,left,0.7,0.8,False,33,experiment/stimuli/Small_Objects/tape/1tape2.png,experiment/stimuli/Medium_Objects/26424133.thl.png,experiment/stimuli/Small_Objects/tape/1tape6.png,#a57f97
1.25,0.5,0.9,1.6,0.9,0.3,50,51,52,53,Different,Same,8,Navy,Orange,Black,RED,1,Change,4,4,left,"[-2.5, 0]","[2.5, 0]",6,0,180,No_Match,Small,left,0.683333333333333,0.85,False,44,experiment/stimuli/Small_Objects/tape/1tape2.png,experiment/stimuli/Medium_Objects/2binocular6.png,experiment/stimuli/Small_Objects/tape/1tape1.png,#a57f97
1.25,0.5,0.9,1.6,0.9,0.3,50,51,52,53,Different,Same,8,Navy,Orange,Brown,GREEN,2,Change,1,5,right,"[2.5, 0]","[-2.5, 0]",5,180,0,Match,Small,right,0.316666666666667,0.983333333333334,False,15,experiment/stimuli/Small_Objects/tape/1tape2.png,experiment/stimuli/Medium_Objects/2gift3.png,experiment/stimuli/Small_Objects/tape/1tape2.png,#87ae74
1.25,0.5,0.9,1.6,0.9,0.3,50,51,52,53,Different,Same,8,Navy,Orange,Black,GREEN,2,Change,2,6,left,"[-2.5, 0]","[2.5, 0]",6,0,180,Match,Small,right,0.65,0.933333333333334,False,46,experiment/stimuli/Small_Objects/tape/1tape2.png,experiment/stimuli/Medium_Objects/2bearteddy7.png,experiment/stimuli/Small_Objects/tape/1tape2.png,#87ae74
1.25,0.5,0.9,1.6,0.9,0.3,50,51,52,53,Different,Same,9,Navy,Orange,Black,GREEN,2,No Change,3,1,left,"[-2.5, 0]","[2.5, 0]",6,0,180,Match,Small,right,0.533333333333333,1.2,False,41,experiment/stimuli/Small_Objects/eraser/1eraser1.png,experiment/stimuli/Medium_Objects/2headband15.png,experiment/stimuli/Small_Objects/eraser/1eraser1.png,#87ae74
1.25,0.5,0.9,1.6,0.9,0.3,50,51,52,53,Different,Same,9,Navy,Orange,Black,GREEN,2,No Change,4,2,right,"[2.5, 0]","[-2.5, 0]",5,180,0,No_Match,Small,left,0.45,1.08333333333333,False,32,experiment/stimuli/Small_Objects/eraser/1eraser1.png,experiment/stimuli/Medium_Objects/2powerstrip7.png,experiment/stimuli/Small_Objects/eraser/1eraser8.png,#87ae74
1.25,0.5,0.9,1.6,0.9,0.3,50,51,52,53,Different,Same,9,Navy,Orange,Black,GREEN,2,No Change,5,3,left,"[-2.5, 0]","[2.5, 0]",6,0,180,Match,Small,right,0.4,1.13333333333333,False,43,experiment/stimuli/Small_Objects/eraser/1eraser1.png,experiment/stimuli/Medium_Objects/2meat13.png,experiment/stimuli/Small_Objects/eraser/1eraser1.png,#87ae74
1.25,0.5,0.9,1.6,0.9,0.3,50,51,52,53,Different,Same,9,Navy,Orange,Black,GREEN,2,No Change,6,4,left,"[-2.5, 0]","[2.5, 0]",6,0,180,Match,Small,right,0.416666666666667,1.08333333333333,False,44,experiment/stimuli/Small_Objects/eraser/1eraser1.png,experiment/stimuli/Medium_Objects/2lantern11.png,experiment/stimuli/Small_Objects/eraser/1eraser1.png,#87ae74
1.25,0.5,0.9,1.6,0.9,0.3,50,51,52,53,Different,Same,9,Navy,Orange,Black,GREEN,2,No Change,7,5,left,"[-2.5, 0]","[2.5, 0]",6,0,180,No_Match,Small,left,0.65,0.950000000000001,False,45,experiment/stimuli/Small_Objects/eraser/1eraser1.png,experiment/stimuli/Medium_Objects/2cushion9.png,experiment/stimuli/Small_Objects/eraser/1eraser9.png,#87ae74
1.25,0.5,0.9,1.6,0.9,0.3,50,51,52,53,Different,Same,9,Navy,Orange,Black,GREEN,2,No Change,8,6,left,"[-2.5, 0]","[2.5, 0]",6,0,180,Match,Small,right,0.483333333333333,1.05,False,46,experiment/stimuli/Small_Objects/eraser/1eraser1.png,experiment/stimuli/Medium_Objects/2mask16.png,experiment/stimuli/Small_Objects/eraser/1eraser1.png,#87ae74
1.25,0.5,0.9,1.6,0.9,0.3,50,51,52,53,Different,Same,10,Navy,Orange,Black,GREEN,2,No Change,9,1,left,"[-2.5, 0]","[2.5, 0]",6,0,180,No_Match,Big,left,0.566666666666667,0.983333333333334,False,41,experiment/stimuli/Big_Objects/koala/3koala1.png,experiment/stimuli/Medium_Objects/2microscope4.png,experiment/stimuli/Big_Objects/koala/3koala6.png,#87ae74
1.25,0.5,0.9,1.6,0.9,0.3,50,51,52,53,Different,Same,10,Navy,Orange,Black,GREEN,2,No Change,10,2,right,"[2.5, 0]","[-2.5, 0]",5,180,0,No_Match,Big,left,0.55,1.16666666666667,False,32,experiment/stimuli/Big_Objects/koala/3koala1.png,experiment/stimuli/Medium_Objects/2bongo14.png,experiment/stimuli/Big_Objects/koala/3koala7.png,#87ae74
1.25,0.5,0.9,1.6,0.9,0.3,50,51,52,53,Different,Same,10,Navy,Orange,Black,GREEN,2,No Change,11,3,left,"[-2.5, 0]","[2.5, 0]",6,0,180,No_Match,Big,left,0.433333333333333,1.1,False,43,experiment/stimuli/Big_Objects/koala/3koala1.png,experiment/stimuli/Medium_Objects/2boot6.png,experiment/stimuli/Big_Objects/koala/3koala3.png,#87ae74
1.25,0.5,0.9,1.6,0.9,0.3,50,51,52,53,Different,Same,10,Navy,Orange,Black,GREEN,2,No Change,12,4,left,"[-2.5, 0]","[2.5, 0]",6,0,180,No_Match,Big,left,0.666666666666667,1.18333333333333,False,44,experiment/stimuli/Big_Objects/koala/3koala1.png,experiment/stimuli/Medium_Objects/2boot11.png,experiment/stimuli/Big_Objects/koala/3koala11.png,#87ae74
1.25,0.5,0.9,1.6,0.9,0.3,50,51,52,53,Different,Same,10,Navy,Orange,Black,GREEN,2,No Change,13,5,right,"[2.5, 0]","[-2.5, 0]",5,180,0,Match,Big,right,0.483333333333333,0.916666666666667,False,35,experiment/stimuli/Big_Objects/koala/3koala1.png,experiment/stimuli/Medium_Objects/2lunchbox2.png,experiment/stimuli/Big_Objects/koala/3koala1.png,#87ae74
1.25,0.5,0.9,1.6,0.9,0.3,50,51,52,53,Different,Same,10,Navy,Orange,Black,GREEN,2,No Change,14,6,right,"[2.5, 0]","[-2.5, 0]",5,180,0,Match,Big,right,0.516666666666667,0.816666666666667,True,36,experiment/stimuli/Big_Objects/koala/3koala1.png,experiment/stimuli/Medium_Objects/2scale9.png,experiment/stimuli/Big_Objects/koala/3koala1.png,#87ae74
1.25,0.5,0.9,1.6,0.9,0.3,50,51,52,53,Different,Same,11,Navy,Orange,Brown,RED,1,Change,1,1,right,"[2.5, 0]","[-2.5, 0]",5,180,0,No_Match,Big,left,0.566666666666667,0.833333333333333,False,11,experiment/stimuli/Big_Objects/tiger/3tiger5.png,experiment/stimuli/Medium_Objects/2Aham6.png,experiment/stimuli/Big_Objects/tiger/3tiger6.png,#a57f97
1.25,0.5,0.9,1.6,0.9,0.3,50,51,52,53,Different,Same,11,Navy,Orange,Black,RED,1,Change,2,2,left,"[-2.5, 0]","[2.5, 0]",6,0,180,Match,Big,right,0.333333333333333,1.13333333333333,False,42,experiment/stimuli/Big_Objects/tiger/3tiger5.png,experiment/stimuli/Medium_Objects/2vase2.png,experiment/stimuli/Big_Objects/tiger/3tiger5.png,#a57f97
1.25,0.5,0.9,1.6,0.9,0.3,50,51,52,53,Different,Same,11,Navy,Orange,Black,RED,1,Change,3,3,left,"[-2.5, 0]","[2.5, 0]",6,0,180,Match,Big,right,0.433333333333333,1.03333333333333,False,43,experiment/stimuli/Big_Objects/tiger/3tiger5.png,experiment/stimuli/Medium_Objects/2cookingpan5.png,experiment/stimuli/Big_Objects/tiger/3tiger5.png,#a57f97
1.25,0.5,0.9,1.6,0.9,0.3,50,51,52,53,Different,Same,11,Navy,Orange,Black,RED,1,Change,4,4,right,"[2.5, 0]","[-2.5, 0]",5,180,0,Match,Big,right,0.416666666666667,1.15,False,34,experiment/stimuli/Big_Objects/tiger/3tiger5.png,experiment/stimuli/Medium_Objects/2aircompressor4.png,experiment/stimuli/Big_Objects/tiger/3tiger5.png,#a57f97
1.25,0.5,0.9,1.6,0.9,0.3,50,51,52,53,Different,Same,11,Navy,Orange,Brown,GREEN,2,Change,1,5,right,"[2.5, 0]","[-2.5, 0]",5,180,0,Match,Big,right,0.433333333333333,1.11666666666667,False,15,experiment/stimuli/Big_Objects/tiger/3tiger5.png,experiment/stimuli/Medium_Objects/2toothpaste8.png,experiment/stimuli/Big_Objects/tiger/3tiger5.png,#87ae74
