verbalcue_display_duration,target_display_duration,record_interval_duration,probe_display_duration,response_screen_duration,feedback_duration,recording_trigger,response_trigger,feedback_trigger,iti_trigger,option1_txt,option2_txt,mb_no,valid_color,invalid_color,verbal_cue_color,task_type_text,verbal_trigger,mb_type,task_repeat,target_repeat,cue_location,target_loc,non_target_loc,cue_loc_trigger,cue_orientation_invalid,cue_orientation_valid,match_nomatch,object_size,CorrAns,iti_jitter,loc_jitter,panic_allowed,memory_trigger,target_img,non_target_img,probe_display,context_c
1.25,0.5,0.9,1.6,0.9,0.3,50,51,52,53,Same,Different,5,Navy,Orange,Black,GREEN,2,Change,3,3,left,"[-2.5, 0]","[2.5, 0]",6,0,180,No_Match,Big,right,0.533333333333333,1.18333333333333,False,43,experiment/stimuli/Big_Objects/crab/3crab2.png,experiment/stimuli/Medium_Objects/2mask6.png,experiment/stimuli/Big_Objects/crab/3crab10.png,#87ae74
1.25,0.5,0.9,1.6,0.9,0.3,50,51,52,53,Same,Different,5,Navy,Orange,Black,GREEN,2,Change,4,4,right,"[2.5, 0]","[-2.5, 0]",5,180,0,No_Match,Big,right,0.583333333333333,1.18333333333333,False,34,experiment/stimuli/Big_Objects/crab/3crab2.png,experiment/stimuli/Medium_Objects/2bearteddy9.png,experiment/stimuli/Big_Objects/crab/3crab9.png,#87ae74
1.25,0.5,0.9,1.6,0.9,0.3,50,51,52,53,Same,Different,5,Navy,Orange,Brown,RED,1,Change,1,5,right,"[2.5, 0]","[-2.5, 0]",5,180,0,No_Match,Big,right,0.466666666666667,1,False,15,experiment/stimuli/Big_Objects/crab/3crab2.png,experiment/stimuli/Medium_Objects/2tupperware2.png,experiment/stimuli/Big_Objects/crab/3crab4.png,#a57f97
1.25,0.5,0.9,1.6,0.9,0.3,50,51,52,53,Same,Different,5,Navy,Orange,Black,RED,1,Change,2,6,left,"[-2.5, 0]","[2.5, 0]",6,0,180,No_Match,Big,right,0.3,0.883333333333334,False,46,experiment/stimuli/Big_Objects/crab/3crab2.png,experiment/stimuli/Medium_Objects/2printer5.png,experiment/stimuli/Big_Objects/crab/3crab7.png,#a57f97
1.25,0.5,0.9,1.6,0.9,0.3,50,51,52,53,Same,Different,6,Navy,Orange,Black,RED,1,Change,3,1,right,"[2.5, 0]","[-2.5, 0]",5,180,0,Match,Small,left,0.683333333333333,0.933333333333334,False,31,experiment/stimuli/Small_Objects/dishwasher/3dishwasher4.png,experiment/stimuli/Medium_Objects/2binocular11.png,experiment/stimuli/Small_Objects/dishwasher/3dishwasher4.png,#a57f97
1.25,0.5,0.9,1.6,0.9,0.3,50,51,52,53,Same,Different,6,Navy,Orange,Black,RED,1,Change,4,2,left,"[-2.5, 0]","[2.5, 0]",6,0,180,No_Match,Small,right,0.7,0.916666666666667,False,42,experiment/stimuli/Small_Objects/dishwasher/3dishwasher4.png,experiment/stimuli/Medium_Objects/2sink9.png,experiment/stimuli/Small_Objects/dishwasher/3dishwasher10.png,#a57f97
1.25,0.5,0.9,1.6,0.9,0.3,50,51,52,53,Same,Different,6,Navy,Orange,Black,RED,1,Change,5,3,right,"[2.5, 0]","[-2.5, 0]",5,180,0,Match,Small,left,0.633333333333333,0.933333333333334,False,33,experiment/stimuli/Small_Objects/dishwasher/3dishwasher4.png,experiment/stimuli/Medium_Objects/2watergun15.png,experiment/stimuli/Small_Objects/dishwasher/3dishwasher4.png,#a57f97
1.25,0.5,0.9,1.6,0.9,0.3,50,51,52,53,Same,Different,6,Navy,Orange,Black,RED,1,Change,6,4,right,"[2.5, 0]","[-2.5, 0]",5,180,0,No_Match,Small,right,0.566666666666667,1.13333333333333,False,34,experiment/stimuli/Small_Objects/dishwasher/3dishwasher4.png,experiment/stimuli/Medium_Objects/2lamp2.png,experiment/stimuli/Small_Objects/dishwasher/3dishwasher2.png,#a57f97
1.25,0.5,0.9,1.6,0.9,0.3,50,51,52,53,Same,Different,6,Navy,Orange,Brown,GREEN,2,Change,1,5,right,"[2.5, 0]","[-2.5, 0]",5,180,0,No_Match,Small,right,0.633333333333333,0.866666666666667,False,15,experiment/stimuli/Small_Objects/dishwasher/3dishwasher4.png,experiment/stimuli/Medium_Objects/2beermug17.png,experiment/stimuli/Small_Objects/dishwasher/3dishwasher9.png,#87ae74
1.25,0.5,0.9,1.6,0.9,0.3,50,51,52,53,Same,Different,6,Navy,Orange,Black,GREEN,2,Change,2,6,left,"[-2.5, 0]","[2.5, 0]",6,0,180,No_Match,Small,right,0.433333333333333,1.2,True,46,experiment/stimuli/Small_Objects/dishwasher/3dishwasher4.png,experiment/stimuli/Medium_Objects/2orifan16.png,experiment/stimuli/Small_Objects/dishwasher/3dishwasher7.png,#87ae74
1.25,0.5,0.9,1.6,0.9,0.3,50,51,52,53,Same,Different,7,Navy,Orange,Brown,RED,1,Change,1,1,right,"[2.5, 0]","[-2.5, 0]",5,180,0,Match,Small,left,0.566666666666667,0.916666666666667,False,11,experiment/stimuli/Small_Objects/treadmil/3treadmill8.png,experiment/stimuli/Medium_Objects/2stool9.png,experiment/stimuli/Small_Objects/treadmil/3treadmill8.png,#a57f97
1.25,0.5,0.9,1.6,0.9,0.3,50,51,52,53,Same,Different,7,Navy,Orange,Black,RED,1,Change,2,2,right,"[2.5, 0]","[-2.5, 0]",5,180,0,Match,Small,left,0.483333333333333,1.06666666666667,False,32,experiment/stimuli/Small_Objects/treadmil/3treadmill8.png,experiment/stimuli/Medium_Objects/2cushion7.png,experiment/stimuli/Small_Objects/treadmil/3treadmill8.png,#a57f97
1.25,0.5,0.9,1.6,0.9,0.3,50,51,52,53,Same,Different,7,Navy,Orange,Black,RED,1,Change,3,3,right,"[2.5, 0]","[-2.5, 0]",5,180,0,Match,Small,left,0.616666666666667,0.866666666666667,False,33,experiment/stimuli/Small_Objects/treadmil/3treadmill8.png,experiment/stimuli/Medium_Objects/2watergun7.png,experiment/stimuli/Small_Objects/treadmil/3treadmill8.png,#a57f97
1.25,0.5,0.9,1.6,0.9,0.3,50,51,52,53,Same,Different,7,Navy,Orange,Black,RED,1,Change,4,4,right,"[2.5, 0]","[-2.5, 0]",5,180,0,Match,Small,left,0.65,0.85,False,34,experiment/stimuli/Small_Objects/treadmil/3treadmill8.png,experiment/stimuli/Medium_Objects/2dollhouse3.png,experiment/stimuli/Small_Objects/treadmil/3treadmill8.png,#a57f97
1.25,0.5,0.9,1.6,0.9,0.3,50,51,52,53,Same,Different,7,Navy,Orange,Brown,GREEN,2,Change,1,5,right,"[2.5, 0]","[-2.5, 0]",5,180,0,Match,Small,left,0.666666666666667,1,False,15,experiment/stimuli/Small_Objects/treadmil/3treadmill8.png,experiment/stimuli/Medium_Objects/2jack-o-lantern15.png,experiment/stimuli/Small_Objects/treadmil/3treadmill8.png,#87ae74
1.25,0.5,0.9,1.6,0.9,0.3,50,51,52,53,Same,Different,7,Navy,Orange,Black,GREEN,2,Change,2,6,right,"[2.5, 0]","[-2.5, 0]",5,180,0,Match,Small,left,0.583333333333333,1.13333333333333,True,36,experiment/stimuli/Small_Objects/treadmil/3treadmill8.png,experiment/stimuli/Medium_Objects/2handbag6.png,experiment/stimuli/Small_Objects/treadmil/3treadmill8.png,#87ae74
1.25,0.5,0.9,1.6,0.9,0.3,50,51,52,53,Same,Different,8,Navy,Orange,Brown,RED,1,Change,1,1,left,"[-2.5, 0]","[2.5, 0]",6,0,180,Match,Small,left,0.516666666666667,0.9,False,21,experiment/stimuli/Small_Objects/pen/1pen5.png,experiment/stimuli/Medium_Objects/2greenplant3.png,experiment/stimuli/Small_Objects/pen/1pen5.png,#a57f97
1.25,0.5,0.9,1.6,0.9,0.3,50,51,52,53,Same,Different,8,Navy,Orange,Black,RED,1,Change,2,2,left,"[-2.5, 0]","[2.5, 0]",6,0,180,No_Match,Small,right,0.483333333333333,1,False,42,experiment/stimuli/Small_Objects/pen/1pen5.png,experiment/stimuli/Medium_Objects/2toyrabbit13.png,experiment/stimuli/Small_Objects/pen/1pen9.png,#a57f97
1.25,0.5,0.9,1.6,0.9,0.3,50,51,52,53,Same,Different,8,Navy,Orange,Black,RED,1,Change,3,3,right,"[2.5, 0]","[-2.5, 0]",5,180,0,No_Match,Small,right,0.383333333333333,0.983333333333334,False,33,experiment/stimuli/Small_Objects/pen/1pen5.png,experiment/stimuli/Medium_Objects/2barbiedoll11.png,experiment/stimuli/Small_Objects/pen/1pen6.png,#a57f97
1.25,0.5,0.9,1.6,0.9,0.3,50,51,52,53,Same,Different,8,Navy,Orange,Black,RED,1,Change,4,4,left,"[-2.5, 0]","[2.5, 0]",6,0,180,No_Match,Small,right,0.466666666666667,1.13333333333333,False,44,experiment/stimuli/Small_Objects/pen/1pen5.png,experiment/stimuli/Medium_Objects/2tray1.png,experiment/stimuli/Small_Objects/pen/1pen1.png,#a57f97
1.25,0.5,0.9,1.6,0.9,0.3,50,51,52,53,Same,Different,8,Navy,Orange,Brown,GREEN,2,Change,1,5,right,"[2.5, 0]","[-2.5, 0]",5,180,0,Match,Small,left,0.45,1.18333333333333,False,15,experiment/stimuli/Small_Objects/pen/1pen5.png,experiment/stimuli/Medium_Objects/2keyboard4.png,experiment/stimuli/Small_Objects/pen/1pen5.png,#87ae74
1.25,0.5,0.9,1.6,0.9,0.3,50,51,52,53,Same,Different,8,Navy,Orange,Black,GREEN,2,Change,2,6,left,"[-2.5, 0]","[2.5, 0]",6,0,180,Match,Small,left,0.55,0.85,False,46,experiment/stimuli/Small_Objects/pen/1pen5.png,experiment/stimuli/Medium_Objects/2shirt8.png,experiment/stimuli/Small_Objects/pen/1pen5.png,#87ae74
1.25,0.5,0.9,1.6,0.9,0.3,50,51,52,53,Same,Different,9,Navy,Orange,Black,GREEN,2,No Change,3,1,left,"[-2.5, 0]","[2.5, 0]",6,0,180,Match,Small,left,0.55,1.01666666666667,False,41,experiment/stimuli/Small_Objects/desk/3desk3.png,experiment/stimuli/Medium_Objects/2jack-o-lantern8.png,experiment/stimuli/Small_Objects/desk/3desk3.png,#87ae74
1.25,0.5,0.9,1.6,0.9,0.3,50,51,52,53,Same,Different,9,Navy,Orange,Black,GREEN,2,No Change,4,2,right,"[2.5, 0]","[-2.5, 0]",5,180,0,No_Match,Small,right,0.466666666666667,1.11666666666667,False,32,experiment/stimuli/Small_Objects/desk/3desk3.png,experiment/stimuli/Medium_Objects/2globe1.png,experiment/stimuli/Small_Objects/desk/3desk8.png,#87ae74
1.25,0.5,0.9,1.6,0.9,0.3,50,51,52,53,Same,Different,9,Navy,Orange,Black,GREEN,2,No Change,5,3,left,"[-2.5, 0]","[2.5, 0]",6,0,180,Match,Small,left,0.483333333333333,0.950000000000001,False,43,experiment/stimuli/Small_Objects/desk/3desk3.png,experiment/stimuli/Medium_Objects/2microwave13.png,experiment/stimuli/Small_Objects/desk/3desk3.png,#87ae74
1.25,0.5,0.9,1.6,0.9,0.3,50,51,52,53,Same,Different,9,Navy,Orange,Black,GREEN,2,No Change,6,4,left,"[-2.5, 0]","[2.5, 0]",6,0,180,Match,Small,left,0.366666666666667,1.03333333333333,False,44,experiment/stimuli/Small_Objects/desk/3desk3.png,experiment/stimuli/Medium_Objects/2sink12.png,experiment/stimuli/Small_Objects/desk/3desk3.png,#87ae74
1.25,0.5,0.9,1.6,0.9,0.3,50,51,52,53,Same,Different,9,Navy,Orange,Black,GREEN,2,No Change,7,5,left,"[-2.5, 0]","[2.5, 0]",6,0,180,No_Match,Small,right,0.55,1.01666666666667,False,45,experiment/stimuli/Small_Objects/desk/3desk3.png,experiment/stimuli/Medium_Objects/2axe15.png,experiment/stimuli/Small_Objects/desk/3desk9.png,#87ae74
1.25,0.5,0.9,1.6,0.9,0.3,50,51,52,53,Same,Different,9,Navy,Orange,Black,GREEN,2,No Change,8,6,left,"[-2.5, 0]","[2.5, 0]",6,0,180,Match,Small,left,0.3,0.983333333333334,False,46,experiment/stimuli/Small_Objects/desk/3desk3.png,experiment/stimuli/Medium_Objects/2toyrabbit4.png,experiment/stimuli/Small_Objects/desk/3desk3.png,#87ae74
1.25,0.5,0.9,1.6,0.9,0.3,50,51,52,53,Same,Different,10,Navy,Orange,Black,GREEN,2,No Change,9,1,left,"[-2.5, 0]","[2.5, 0]",6,0,180,No_Match,Big,right,0.55,1.2,False,41,experiment/stimuli/Big_Objects/donkey/3donkey6.png,experiment/stimuli/Medium_Objects/2cookingpan15.png,experiment/stimuli/Big_Objects/donkey/3donkey5.png,#87ae74
1.25,0.5,0.9,1.6,0.9,0.3,50,51,52,53,Same,Different,10,Navy,Orange,Black,GREEN,2,No Change,10,2,right,"[2.5, 0]","[-2.5, 0]",5,180,0,No_Match,Big,right,0.55,0.916666666666667,False,32,experiment/stimuli/Big_Objects/donkey/3donkey6.png,experiment/stimuli/Medium_Objects/2windchime16.png,experiment/stimuli/Big_Objects/donkey/3donkey7.png,#87ae74
1.25,0.5,0.9,1.6,0.9,0.3,50,51,52,53,Same,Different,10,Navy,Orange,Black,GREEN,2,No Change,11,3,left,"[-2.5, 0]","[2.5, 0]",6,0,180,No_Match,Big,right,0.333333333333333,0.9,False,43,experiment/stimuli/Big_Objects/donkey/3donkey6.png,experiment/stimuli/Medium_Objects/2vase7.png,experiment/stimuli/Big_Objects/donkey/3donkey2.png,#87ae74
1.25,0.5,0.9,1.6,0.9,0.3,50,51,52,53,Same,Different,10,Navy,Orange,Black,GREEN,2,No Change,12,4,left,"[-2.5, 0]","[2.5, 0]",6,0,180,No_Match,Big,right,0.7,1.18333333333333,False,44,experiment/stimuli/Big_Objects/donkey/3donkey6.png,experiment/stimuli/Medium_Objects/2helmet5.png,experiment/stimuli/Big_Objects/donkey/3donkey10.png,#87ae74
1.25,0.5,0.9,1.6,0.9,0.3,50,51,52,53,Same,Different,10,Navy,Orange,Black,GREEN,2,No Change,13,5,right,"[2.5, 0]","[-2.5, 0]",5,180,0,Match,Big,left,0.3,0.866666666666667,False,35,experiment/stimuli/Big_Objects/donkey/3donkey6.png,experiment/stimuli/Medium_Objects/2saddle4.png,experiment/stimuli/Big_Objects/donkey/3donkey6.png,#87ae74
1.25,0.5,0.9,1.6,0.9,0.3,50,51,52,53,Same,Different,10,Navy,Orange,Black,GREEN,2,No Change,14,6,right,"[2.5, 0]","[-2.5, 0]",5,180,0,Match,Big,left,0.3,1,True,36,experiment/stimuli/Big_Objects/donkey/3donkey6.png,experiment/stimuli/Medium_Objects/2kettle6.png,experiment/stimuli/Big_Objects/donkey/3donkey6.png,#87ae74
1.25,0.5,0.9,1.6,0.9,0.3,50,51,52,53,Same,Different,11,Navy,Orange,Brown,RED,1,Change,1,1,right,"[2.5, 0]","[-2.5, 0]",5,180,0,No_Match,Big,right,0.683333333333333,0.933333333333334,False,11,experiment/stimuli/Big_Objects/goat/3goat2.png,experiment/stimuli/Medium_Objects/2flag15(2).png,experiment/stimuli/Big_Objects/goat/3goat6.png,#a57f97
1.25,0.5,0.9,1.6,0.9,0.3,50,51,52,53,Same,Different,11,Navy,Orange,Black,RED,1,Change,2,2,left,"[-2.5, 0]","[2.5, 0]",6,0,180,Match,Big,left,0.45,0.8,False,42,experiment/stimuli/Big_Objects/goat/3goat2.png,experiment/stimuli/Medium_Objects/2google7.png,experiment/stimuli/Big_Objects/goat/3goat2.png,#a57f97
1.25,0.5,0.9,1.6,0.9,0.3,50,51,52,53,Same,Different,11,Navy,Orange,Black,RED,1,Change,3,3,left,"[-2.5, 0]","[2.5, 0]",6,0,180,Match,Big,left,0.566666666666667,1.05,False,43,experiment/stimuli/Big_Objects/goat/3goat2.png,experiment/stimuli/Medium_Objects/2beermug1.png,experiment/stimuli/Big_Objects/goat/3goat2.png,#a57f97
1.25,0.5,0.9,1.6,0.9,0.3,50,51,52,53,Same,Different,11,Navy,Orange,Black,RED,1,Change,4,4,right,"[2.5, 0]","[-2.5, 0]",5,180,0,Match,Big,left,0.583333333333333,0.85,False,34,experiment/stimuli/Big_Objects/goat/3goat2.png,experiment/stimuli/Medium_Objects/2ABASTER2.png,experiment/stimuli/Big_Objects/goat/3goat2.png,#a57f97
1.25,0.5,0.9,1.6,0.9,0.3,50,51,52,53,Same,Different,11,Navy,Orange,Brown,GREEN,2,Change,1,5,right,"[2.5, 0]","[-2.5, 0]",5,180,0,Match,Big,left,0.4,0.950000000000001,False,15,experiment/stimuli/Big_Objects/goat/3goat2.png,experiment/stimuli/Medium_Objects/2watergun5.png,experiment/stimuli/Big_Objects/goat/3goat2.png,#87ae74
